scenario,LPI_final,CI_low,CI_high,time,LPI_final_true,CI_low_true,CI_high_true,overlap,residual_error_sd,residual_error_mean,dtbar,dtbar_variance,lpi_nocorrection,lpi_correction,lpi_variance,lpi_bias,CI_width_diff,CI_width_reldiff,percentile_LPIcorrected,percentile_LPInotcorrected,direction,N0,lambda,interaction,Observation_error,Process_error,Lag
scenario2P,0.487300117794843,0.4765355516477028,0.49800088106915646,11,0.4845758969500702,0.47826173876696004,0.48990326444211463,0.16970223800774278,0.03306150216598821,-0.00944825339115063,-0.04533992856458649,0.003069919761933656,0.4782975049899639,0.48843109604004714,0.002491421267551342,-0.010133591050083268,0.17419809527948765,0.35664824924497623,0.583,0.045,decline,770,1.5,0.2,0.05,0.2,0
scenario2Q,1,1,1,1,1,1,1,NA,0.05253014300267104,0.02528379078204256,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,1.0001662669610984,0.9964493026070658,1.0037532424621463,2,0.9999632437771795,0.9998123610491744,1.0001257825719252,0.11116475478817386,0.06560344243455074,-0.052254502246121846,3.4990201849524204e-4,0.0017574168803635643,1.0008060038184408,1.0016854205009806,0.001760250991487985,-8.794166825398797e-4,0.1571610133586695,0.1568965766518468,0.803,0.642,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9997434547285539,0.9945540592256074,1.004775230390236,3,1.000169137534382,1.0000038284027313,1.0003563318149582,1.385239511136287e-13,0.03385093508413911,0.03384212305339677,0.0027470651433964444,0.001757416879914953,1.00715651676317,1.0089257978902342,0.0017797906616634912,-0.001769281127064204,0.1551540846126063,0.15378146236031348,1,0.998,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9983464957597729,0.9915077420312638,1.0046593692186372,4,1.0000090877466934,0.9998337816710288,1.0002096023277312,0.05151088748521268,0.03892502533272791,-0.008932218625242249,-0.0066591128287916595,0.0017574168804191338,0.9918314022889376,0.9944390994661314,0.0017043412995361234,-0.0026076971771937796,0.14868035403139523,0.1495117741360078,0.141,0.032,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9961261671526426,0.9880016787883461,1.0031634349544665,5,1.0000883678613053,0.9999094648862289,1.0002818391248673,0.05279572091905557,0.022400355614612396,0.004222605368865817,0.0038716681397341192,0.0017574168799108529,1.0007129558641912,1.0042305812009442,0.0017890320864352347,-0.0035176253367530386,0.1506422927983075,0.15000767315625524,0.985,0.908,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9938094887806974,0.9852613394762184,1.0014669897007156,6,1.0000677852653808,0.9998898808889112,1.0002650194290221,0.05002146959830648,0.034398163426188365,0.001297532724554673,-0.0011577765591908433,0.0017574168805266945,0.998048728995042,1.0024333582862657,0.0017480716941272523,-0.0043846292912236295,0.14768934323362226,0.1473308345266045,0.984,0.856,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9923636973272421,0.983805186722391,1.0002547015519458,7,1.0000678628916624,0.9998895786201978,1.0002643880531057,0.1000453086853713,0.02024074184733832,-0.008065179271305544,-0.008053135003735558,0.0017574168801490404,0.9797124136670426,0.9848790524922504,0.001693434968677745,-0.005166638825207737,0.14486384203431338,0.14708795122379076,0.046,0.002,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9924975900257303,0.9836999364190583,1.0008276184419742,8,1.0000733774605641,0.9998949635135561,1.00026971852091,0.08991001870483777,0.01940409711055616,0.007713972265973546,0.011600888807224449,0.0017574168797138308,1.0062351861534722,1.0124441930475014,0.0018538584508192516,-0.006209006894029256,0.15165362766115112,0.14978961675375613,1,0.999,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9943284320779189,0.9851527351598769,1.003295233062361,9,1.0000680862333835,0.9998885529839725,1.0002641407283959,0.07112165763967893,0.01475716489432294,-0.005774643478141561,-0.009873238266614934,0.0017574168805205301,0.9836175330180896,0.9905459342187062,0.0016793001125210156,-0.006928401200616552,0.14249621862949932,0.1438562450330921,0.233,0.009,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,0.9974151002227074,0.9876575386677332,1.0074029127919013,10,1.0000731572359105,0.9998919623931335,1.0002698749801044,0.0022215746021063266,0.02059855871799691,-0.0019140502482305256,0.0057561073402394875,0.0017574168801222827,0.9967411052728427,1.0046523785381314,0.001804625160871995,-0.007911273265288732,0.14677967525887042,0.1460999629269274,0.916,0.462,stable,770,1.5,0.2,0.05,0.2,0
scenario2Q,1.001090003085474,0.9899470052231198,1.0118657094177868,11,1.0000689747986808,0.9998879522304518,1.000262795429249,0.13568869881369877,0.014410939618708494,0.004580569674201151,0.005083059326444048,0.001757416879815479,1.0084756770179983,1.0173691426373352,0.0017990403831860185,-0.008893465619336904,0.1443484727952298,0.14188406817709642,0.998,0.903,stable,770,1.5,0.2,0.05,0.2,0
scenario2R,1,1,1,1,1,1,1,NA,0.035922343591647574,0.005675506378379292,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.0899085245711442,1.075989695072429,1.1079498630441587,2,1.0992946630212779,1.0926060116128526,1.1066823560914756,0.009685385091997319,0.04038939678892128,-0.03383022185806782,0.05708691738531648,0.00259648604668015,1.1404780139199207,1.141958631544765,0.0033772236963144735,-0.0014806176248443048,0.19584626347182452,0.17150031363824172,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.1811003018561175,1.163992133477038,1.202983301472883,3,1.200172490986841,1.191991132943167,1.2096281967597484,0.0973133765894741,0.02940549191837553,0.020205241359980343,0.033318330711889096,0.0025964860471807856,1.2314172927973248,1.2344177338536106,0.0030270713284228437,-0.0030004410562858297,0.17668263398547304,0.14313034327034854,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.2718762299627115,1.251554726252349,1.2962243866529484,4,1.2983314598725582,1.2889386994254535,1.309187885643717,0.11456345268468454,0.022719636644017195,0.0015368297915189567,0.030658507124239877,0.0025964860475262775,1.3214896170319055,1.3261027294284196,0.002990219074175441,-0.004613112396514074,0.1696872904580315,0.1279593855682437,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.366427317564506,1.3438908023887823,1.39360163939776,5,1.3957437348478328,1.3847658297429482,1.4081203116193477,0.10178769782788705,0.019109740446101284,0.0066935857987064475,0.034498015550052226,0.0025964860474763604,1.43074346450793,1.4371435398659986,0.0030435610971527795,-0.006400075358068635,0.16654960145189407,0.11588932965417177,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.4671238029619338,1.4419755849055083,1.4965067905114504,6,1.4957211827027854,1.483930572222345,1.5093301691695233,0.09031805530782382,0.01955485884851063,0.004201546179704918,0.02840679884782283,0.002596486047830006,1.5274555105626466,1.5356742018419185,0.0029593722080562884,-0.008218691279271884,0.15871723424269107,0.10335345482285399,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.5692098852736949,1.5412739442285397,1.6012235750477348,7,1.5973112884817744,1.584024964290896,1.612004249262217,0.042739082993762376,0.014451512359948791,0.0011943270195369005,0.021817785381848868,0.002596486047735647,1.6061509355075674,1.616158187979701,0.002870923128352133,-0.010007252472133521,0.15008787335448862,0.09286706862656054,0.997,0.983,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.6672641698762907,1.6377528526581617,1.7026666113688538,8,1.6971576277191855,1.6831779398676452,1.7134619224565721,0.1472008716201917,0.011512414721146152,0.006691793922132927,0.03580749482831409,0.002596486047702773,1.744190231400944,1.756467368231184,0.0030619703635624664,-0.012277136830239899,0.15199972956204374,0.0865371781515714,1,1,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.7648983211414717,1.7285183213110025,1.8044601018780078,9,1.7954451302759031,1.7796077074594243,1.8127306756730905,0.19569967624500653,0.010727765317632467,-0.0029328734528906164,0.0135449585300906,0.002596486048012272,1.7994459586522935,1.8134514048336265,0.0027636046220308745,-0.014005446181333037,0.1301326090692987,0.07175963398988218,0.993,0.952,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.8722751716227901,1.8321208990330615,1.9144090075358178,10,1.8966365745122884,1.8804812212709152,1.914888313741819,0.031563028604906444,0.010883494210942996,-0.004838995111218614,0.028691944334897756,0.002596486047916683,1.9223424339161774,1.9386913167561102,0.0029632608411294813,-0.016348882839932743,0.13110039022464018,0.0676231378825187,0.998,0.992,growth,770,1.5,0.2,0.05,0.2,0
scenario2R,1.9936939891011312,1.9518404072006381,2.0428820377012933,11,2.0041947554759765,1.9858106608671329,2.0257340055890336,0.09218065289545346,0.011794762157472438,-0.0045967400277885815,0.029021762048098747,0.0025964860478469446,2.0551925395109536,2.0740592308867054,0.0029677650590511674,-0.01886669137575181,0.12250898411659161,0.05906725434461983,1,0.993,growth,770,1.5,0.2,0.05,0.2,0
scenario3A,1,1,1,1,1,1,1,NA,0.014467385197141453,0.011917297936330517,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.9336712743901068,0.9236657930837279,0.9428560002086223,2,0.9417097963335389,0.9417097963335389,0.9417097963335389,0.030719725642554815,0.01935818793331591,-0.023474187163518977,-0.04085614545543375,9.163867860432196e-4,0.9102147197976195,0.9106317741684617,7.592180545931659e-4,-4.170543708422736e-4,0.08882112706786718,0.09753791772637595,0,0,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.8724702257784785,0.8617981253545364,0.882434790681581,3,0.8875344134825763,0.8875344134825763,0.8875344134825763,0.14044283694035464,0.01598545555578478,0.007932866225845148,-0.017582453873046987,9.163867855136095e-4,0.8741005644297013,0.8749410854051782,8.451113029111914e-4,-8.405209754769327e-4,0.09332086327486269,0.10665959666489606,0.655,0.597,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.8158349638802656,0.8047953386094147,0.8263440601553947,4,0.8365340281038256,0.8365340281038256,0.8365340281038256,0.11991104084987111,0.028722323474213926,-0.00819384185913582,-0.03376195561961311,9.163867861365278e-4,0.8087223491304669,0.8099239263605018,7.844312867274585e-4,-0.0012015772300348893,0.08824146437411397,0.10895031187760859,0.141,0.11,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.7625908537906576,0.7500298234499219,0.7746284313326832,5,0.7867050073754388,0.7867050073754388,0.7867050073754388,0.02558802956616374,0.02571338362999598,0.010026931403602867,-0.01896770034055447,9.163867857093273e-4,0.7741618122856387,0.775750653047584,8.39737247731612e-4,-0.0015888407619452094,0.08899601542108627,0.11472244988961335,0.981,0.968,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.7120085957628505,0.7004386713524619,0.7235512860352806,6,0.7365309279071307,0.7365309279071307,0.7365309279071307,0.14735492689806698,0.02573937551810526,-0.003277261475833115,-0.037471392887259286,9.163867865650777e-4,0.7101667778734887,0.7120445967314392,7.711449745112986e-4,-0.001877818857950464,0.08574381432498221,0.12041916295493227,0.477,0.352,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.6639186335978755,0.652030021857143,0.6755461481668097,7,0.6857302774358008,0.6857302774358008,0.6857302774358008,0.10325414570402625,0.023745869935397245,0.0040917001005183916,-0.027848060368461734,9.163867863494655e-4,0.6660583718973038,0.6682492946005251,8.060884484708691e-4,-0.0021909227032212986,0.08777932523523141,0.13135715360194328,0.768,0.625,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.6178867991857846,0.6050550871971665,0.6300747729578633,8,0.63469242954323,0.63469242954323,0.63469242954323,0.14499912427116213,0.03225003336114044,0.0019614672451654823,-0.032304789055332,9.163867868432099e-4,0.618311753942503,0.6207709672625709,7.897129148611886e-4,-0.0024592133200678212,0.08513949240854596,0.1371512150189428,0.667,0.497,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.5730225901731035,0.5610174604202665,0.5842441265507019,9,0.5839208763821803,0.5839208763821803,0.5839208763821803,0.08260184613699018,0.03517444513208735,0.004073219158110408,-0.032799040296825094,9.16386787153473e-4,0.5733350098133061,0.5760402008373026,7.879174848855341e-4,-0.002705191023996467,0.08680721610474279,0.1506964548282642,0.687,0.491,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.5289911807112792,0.5171785514715257,0.5405718923778494,10,0.5343056598091214,0.5343056598091214,0.5343056598091214,0.14518115163302556,0.025896464635024444,0.011815746819292084,-0.0302256691761049,9.163867872194653e-4,0.5347894028984002,0.5377401113583293,7.973104943619587e-4,-0.0029507084599291744,0.08729447224654148,0.16233580200300848,0.94,0.844,decline,1112,1.5,-0.1,0.05,0,0
scenario3A,0.486773711969616,0.4741184136081708,0.4989125965611851,11,0.4873453439905158,0.4873453439905158,0.4873453439905158,0.04483776524450805,0.02967445799735614,-0.016873938390380917,-0.05375087637063382,9.163867898650343e-4,0.4725327531139442,0.47554481313204267,7.154463415844451e-4,-0.0030120600180984503,0.08005730565503182,0.16834860447274527,0.043,0.009,decline,1112,1.5,-0.1,0.05,0,0
scenario3B,1,1,1,1,1,1,1,NA,0.01361468208157973,0.01253252689163049,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9946780932603736,0.9847581928624319,1.0040737131472808,2,1.0006014399999967,1.0006014399999967,1.0006014399999967,0.15272217409254135,0.015361086687576762,-0.011837962338820706,-0.005177883685379756,4.79686772902737e-4,0.9881482738106534,0.9883852746389602,4.6838391876616087e-4,-2.3700082830679925e-4,0.06552182201987175,0.06629178287161928,0.114,0.107,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9902697416524889,0.9787027932803537,1.0018300600600438,3,1.000300901082594,1.000300901082594,1.000300901082594,0.12780574742855647,0.013995484634435885,0.001854599143430491,-0.0020030162784150326,4.7968677282323347e-4,0.9836013135290227,0.9840759635470175,4.7528237611176017e-4,-4.7465001799484874e-4,0.0623325430977239,0.06334119052461315,0.132,0.119,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9871994928968727,0.9752664984487114,1.000336794936508,4,1.0004512156488594,1.0004512156488594,1.0004512156488594,0.1339264675921243,0.02387757816865581,-0.0051233189462841725,-0.0030704372161521657,4.7968677287912236e-4,0.9766718327248041,0.9773812925162668,4.7295178482562066e-4,-7.094597914627521e-4,0.060179725836801076,0.06157241426410818,0.052,0.041,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9853959183415274,0.9698526725294762,1.0003261185060732,5,1.0003760696629573,1.0003760696629573,1.0003760696629573,0.05435551988191706,0.018846855218451645,0.0034474008644747255,0.004489600716769994,4.796867726786849e-4,0.9868207287777268,0.9877798964555087,4.897077131463015e-4,-9.591676777819247e-4,0.05627356897660653,0.056969745161381896,0.591,0.549,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9848377510258812,0.969045253546728,1.0001852741398662,6,1.000413645477667,1.000413645477667,1.000413645477667,0.14606647498542225,0.016418083459060026,-0.0030525208703905404,-0.006422189708772341,4.7968677293433427e-4,0.9723353470424726,0.9735167580174006,4.6570764124202903e-4,-0.0011814109749279655,0.05345460038468465,0.054908762427004064,0.063,0.055,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.985743606976826,0.968500339765609,1.002692113742448,7,1.000394858276074,1.000394858276074,1.000394858276074,0.10649671586467926,0.01665659651460457,-0.001281193793511104,0.0013800354186340982,4.796867727491751e-4,0.975430001728041,0.97685577951995,4.8274503290383604e-4,-0.0014257777919089998,0.051936347293820906,0.053166852653872464,0.134,0.107,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9880488765741887,0.9687719559717405,1.0072733954458486,8,1.0004042520532734,1.0004042520532734,1.0004042520532734,0.18104019075195227,0.019514913612399366,-0.0014444029130749713,0.0019167348345065257,4.7968677275820595e-4,0.9797445223943622,0.9814175109459966,4.8393965745032396e-4,-0.0016729885516344467,0.047733184385712,0.04863698054429616,0.228,0.175,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9910112776313819,0.9701325217108738,1.0112434938307562,9,1.0003995552087777,1.0003995552087777,1.0003995552087777,0.09730331565066981,0.019063808696354555,-5.946071179039114e-4,0.0023465566575041528,4.7968677274108423e-4,0.9850525525818108,0.9869757478027312,4.8489851754282673e-4,-0.0019231952209204373,0.0452090405073763,0.04580562451308816,0.329,0.256,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.993711298625192,0.9721691776476089,1.0148591310127144,10,1.000401903642051,1.000401903642051,1.000401903642051,0.14199086634522426,0.01413738828701122,0.007468228923776099,0.009478491967761425,4.796867725565257e-4,1.0067876805400202,1.0089984464697692,5.010888358029326e-4,-0.0022107659297490034,0.04505930011594801,0.044657452420862616,0.912,0.865,stable,1112,1.5,-0.1,0.05,0,0
scenario3B,0.9959117716892263,0.9708618973847203,1.0200053133735012,11,1.0004007294281736,1.0004007294281736,1.0004007294281736,0.039581029482695436,0.012676663297182431,-0.001968749843331663,-0.011093833710381609,4.7968677304371666e-4,0.9813954925886941,0.9837842950974753,4.55795544883357e-4,-0.0023888025087812625,0.03454610940654927,0.035115532519378524,0.148,0.116,stable,1112,1.5,-0.1,0.05,0,0
scenario3C,1,1,1,1,1,1,1,NA,0.010587867697928988,-0.002628374281193402,NA,NA,1,1,NA,0,NA,NA,NA,NA,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.0928355051686116,1.0771180387924948,1.111851066129738,2,1.1125397159269461,1.1125397159269461,1.1125397159269461,0.05302850311453316,0.014809411052038748,-0.002905992164885296,0.0502872319726711,7.204970050565547e-4,1.1227607758946438,1.1231652487828574,9.082525875979462e-4,-4.044728882135473e-4,0.08340491137029084,0.07425880693929446,0.994,0.994,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.1795597720237012,1.157089706117212,1.203193489707825,3,1.2228778928601018,1.2228778928601018,1.2228778928601018,0.1117973273632049,0.011803196185421454,0.001258353711711968,0.0313226632750792,7.204970055475459e-4,1.206729404187119,1.207551317285909,8.322954237470715e-4,-8.219130987898726e-4,0.06698637689856057,0.05547290284036879,0.989,0.987,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.268753471871005,1.243755439358921,1.2950277977966846,4,1.3232492135042646,1.3232492135042646,1.3232492135042646,0.18656548103947446,0.016840879883968516,5.284744188309265e-4,0.032113024290048225,7.204970056269963e-4,1.299340332655865,1.3006132197201483,8.353302883151331e-4,-0.0012728870642833012,0.06202379923038348,0.047688119949856486,0.989,0.987,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.3597610321542937,1.3320258871711304,1.388508325939116,5,1.418433143015784,1.418433143015784,1.418433143015784,0.10844503255751528,0.014247617267723441,0.004198511330950417,0.03573924869069074,7.20497005635549e-4,1.4107893360143395,1.4125625513794182,8.493969117047002e-4,-0.0017732153650786842,0.05776366709133503,0.040892820664774614,0.997,0.996,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.450509203072537,1.4194630234486196,1.4828679855589662,6,1.5167748362442022,1.5167748362442022,1.5167748362442022,0.12545067248742758,0.011468374946393304,4.298306244951755e-4,0.023109614888096583,7.204970058284063e-4,1.4878932827777367,1.4901433469632257,8.0140382351694e-4,-0.002250064185489009,0.04756661854745392,0.03192083408914336,0.989,0.985,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.5526537735125079,1.5166017425458322,1.590876537653969,7,1.6189152257332038,1.6189152257332038,1.6189152257332038,0.04899359469828431,0.01029630937810713,0.0011060052842160495,0.02889873390051544,7.20497005801628e-4,1.5902687214628661,1.5930586383672791,8.230564982575635e-4,-0.0027899169044129923,0.03818593303651384,0.023970199286355513,0.979,0.973,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.6657422152369965,1.6232134470205248,1.7085601967819357,8,1.71934094309218,1.71934094309218,1.71934094309218,0.10850197683954985,0.011777830730898494,0.0011445633418971867,0.027827016784948966,7.204970058523816e-4,1.6954989837334453,1.6988575999060773,8.190043603581237e-4,-0.0033586161726320007,0.026836798956781635,0.015796967890813998,0.937,0.921,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.7773401780211007,1.7321452292424278,1.824606679623358,9,1.8162054669601166,1.8162054669601166,1.8162054669601166,0.1500677164022225,0.010894561340700385,5.301825683604155e-4,0.026780362795335362,7.204970058845291e-4,1.8033411655157763,1.8072965685108746,8.150662417331025e-4,-0.003955402995098334,0.01945206040739035,0.010763070514441309,0.906,0.869,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.883244101371307,1.834447663265197,1.9341875038208076,10,1.9142049097318619,1.9142049097318619,1.9142049097318619,0.10184095410257772,0.007716918111468292,0.0024132242629035573,0.032609883109991786,7.204970058655989e-4,1.94396203802713,1.948614215242376,8.372438124014008e-4,-0.004652177215245912,0.01368600887424759,0.007023457371496837,0.992,0.987,growth,1112,1.5,-0.1,0.05,0,0
scenario3C,1.9808765493317098,1.9207129201777289,2.0409951140095597,11,2.0177668920333,2.0177668920333,2.0177668920333,0.05102320462073784,0.006725417414863679,-0.006074779097292438,0.010863321129743649,7.204970060178739e-4,1.9932010204237822,1.9983404068217612,7.57458463787014e-4,-0.005139386397978951,-0.01239609770291912,-0.006203196242543261,0.717,0.663,growth,1112,1.5,-0.1,0.05,0,0
scenario3D,1,1,1,1,1,1,1,NA,0.017127793851626934,0.011709448409348821,NA,NA,1,1,NA,0,NA,NA,NA,NA,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.9423880887120571,0.9346688083944179,0.9521413696996679,2,0.9412144063161066,0.9401975208022193,0.9421223287571814,0.07620158017465001,0.02293027496485765,-0.024248640388515718,-0.035294728011304385,8.377926379387864e-4,0.9219455490674193,0.9223317486642139,7.121099986327495e-4,-3.861995967945342e-4,0.08713416449663275,0.09447160918273345,0,0,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.8852162318692017,0.8761434092480682,0.8955760758184832,3,0.8862283666294523,0.8849744801748624,0.887413526796921,0.06064186294220982,0.01819536517143672,0.01191089386113533,-0.013086498095012557,8.377926374143141e-4,0.8945791542470245,0.8953603522515117,7.887938996972819e-4,-7.811980044871714e-4,0.09066239499143852,0.1012579960274709,0.973,0.966,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.8291258094384192,0.8200691435934504,0.8394906672173948,4,0.8340079241599463,0.8325219433284299,0.8354046166225334,0.11445813830355778,0.022364238861756217,-0.007714605219550419,-0.036236694780160596,8.377926382118012e-4,0.8229663523918657,0.8240703768298651,7.090276149920811e-4,-0.0011040244379993958,0.08495856041038806,0.10309624371794199,0.163,0.104,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.7764781523925438,0.767263906447642,0.7866315851797238,5,0.782862956708655,0.7813713627861751,0.784287973866382,0.0876809796796243,0.02550308622491245,0.009044498760317632,-0.02091120987344145,8.377926378013058e-4,0.7842795107431578,0.7857308404878682,7.608764105577118e-4,-0.0014513297447104057,0.08876155540556492,0.11296687215491245,0.966,0.942,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.7268312323670024,0.7177274757015164,0.7369570721881279,6,0.7318363356617743,0.7304108031362357,0.733292231456958,0.029530288190801293,0.03208710821495255,4.8437938505132563e-4,-0.03224571553227189,8.377926384003399e-4,0.7281572092970945,0.7298936037493241,7.221794212140745e-4,-0.001736394452229617,0.08611411646363511,0.11798173873737669,0.723,0.607,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.676965724562617,0.6677546260000196,0.6865869798777119,7,0.6810663925645085,0.679711367828812,0.68243173303983,0.08819695011231737,0.02492130400018189,-0.003053014583978242,-0.0371857591039213,8.37792638786265e-4,0.6684045454125719,0.6703829727769443,7.05935499574832e-4,-0.0019784273643723704,0.08531987730660202,0.12727035257649721,0.077,0.031,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.6255009542214937,0.6165597181748982,0.6352888470856145,8,0.6309194859464202,0.6295780037656726,0.632361159138947,0.11659755624620947,0.024342329280518573,0.008638646886370305,-0.02233491873108911,8.377926382692656e-4,0.6348987556200708,0.6371759062377967,7.559041025454845e-4,-0.0022771506177259315,0.08904621521471404,0.1397513847321804,0.991,0.966,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.5752403467307315,0.5653612679136786,0.5856236302122823,9,0.5814828954908893,0.5800125133382295,0.5830259404872523,0.18266373759000915,0.019546075512222046,-0.004271076332019297,-0.04472818871507136,8.377926398891533e-4,0.5727647566968419,0.5751969565627717,6.818363699420734e-4,-0.002432199865929796,0.08209666463638568,0.14272791901920712,0.472,0.301,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.5298306562484256,0.5204000730194801,0.5397283151694077,10,0.5331838332160682,0.5312496336224152,0.535196442386352,0.0741382240219666,0.023193276455607675,-0.001992254095441004,-0.033537874073807386,8.377926396210749e-4,0.530198400331997,0.5328376106171931,7.178947749566144e-4,-0.002639210285196092,0.08570250701379742,0.1608416998089287,0.697,0.51,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3D,0.4897146077074264,0.48031239058111486,0.5002242175937672,11,0.4873167909577421,0.4848226535396086,0.48993461533295235,0.0787815226681453,0.021167049776872074,-5.082766827265384e-4,-0.04040271550428116,8.377926407320425e-4,0.48309850951821265,0.4858849508619998,6.955544126224268e-4,-0.0027864413437871383,0.08347176610599126,0.17179327319750384,0.208,0.089,decline,1112,1.5,-0.1,0.05,0.1,0
scenario3E,1,1,1,1,1,1,1,NA,0.018684660324288994,0.011040101246176336,NA,NA,1,1,NA,0,NA,NA,NA,NA,stable,1112,1.5,-0.1,0.05,0.1,0
scenario3E,1.000211133948147,0.9965100114450589,1.0034712534638313,2,1.0004987231686862,1.0003830914646499,1.000600108824546,0.09715835390242843,0.02017224544406066,-0.01261241109426775,6.475748684999926e-4,2.6460785047679054e-4,1.001492208475551,1.0016247098258282,2.653981398297799e-4,-1.325013502770922e-4,0.056899653495464914,0.05680735802270608,0.77,0.748,stable,1112,1.5,-0.1,0.05,0.1,0
scenario3E,0.9998160374115658,0.994605449933789,1.0046025889738859,3,1.0002713003392416,1.000138563415287,1.000389708534158,1.1963083178673416e-15,0.015515996890273689,0.0052558763899901,0.0025136500835601164,2.6460785043108946e-4,1.007305545689013,1.0075718880731817,2.676886915706485e-4,-2.6634238416867184e-4,0.05413874413111398,0.05373189225698385,1,1,stable,1112,1.5,-0.1,0.05,0.1,0
scenario3E,0.9984252189516113,0.9922239065833717,1.0043993725970113,4,1.0003754106472624,1.0002365014325025,1.0005025832031067,0.051369714606353006,0.017397296510941487,-0.005706254169451674,-0.006517736564425693,2.646078506534804e-4,0.9923011356471635,0.9926938438848247,2.567835815573346e-4,-3.927082376612434e-4,0.050640449387177613,0.05101315949437183,0.035,0.026,stable,1112,1.5,-0.1,0.05,0.1,0
scenario3E,0.9962004705997013,0.9888002317220985,1.0033602311672836,5,1.0003421842947207,1.0001997567972558,1.000470355574194,0.050154221905650324,0.020932307447981864,0.002375027527557927,0.003802729939212845,2.6460785040822624e-4,1.0010279836810148,1.0015576130928148,2.692825334802886e-4,-5.296294118000144e-4,0.04976653568979256,0.04968913923594795,0.91,0.884,stable,1112,1.5,-0.1,0.05,0.1,0
scenario3E,0.9938822492880786,0.9862504300835628,1.0020806231997412,6,1.0003545582592956,1.0002136338831398,1.000484089313435,0.05002514189858497,0.021642676256444608,2.6988919808049736e-4,-0.0011307967919142125,2.646078505384642e-4,0.9984249415399418,0.9990851536060785,2.632334836897035e-4,-6.602120661367561e-4,0.04776973615869942,0.04781347814676283,0.886,0.845,stable,1112,1.5,-0.1,0.05,0.1,0
